stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,zone_id
Z_57299_STOP,212B00,AC 100 - TV 21,4.685837149803346,-74.053077581827722,0,,0
Z_55825_STOP,136B02,AC 100 - TV 55,4.6889815618733293,-74.064278542574741,0,,0
Z_55826_STOP,136C02,AC 100 - TV 55,4.6888110114955168,-74.063687803534336,0,,0
Z_55824_STOP,136A02,AC 100 - TV 55,4.6890156023363581,-74.064395141694732,0,,0
Z_56254_STOP,021A01,AC 116 - KR 17,4.6977099648199827,-74.046642717741292,0,,0
Z_56257_STOP,024A01,AC 116 - KR 21,4.6989288041628576,-74.052746629459136,0,,0
Z_55831_STOP,141A02,AC 116 - KR 53,4.7007771318398177,-74.063571836955433,0,,0
Z_54383_STOP,052A03,AC 116 - TV 60,4.6995313472228366,-74.07136693531875,0,,0
Z_56314_STOP,050A01,AC 127 - KR 20,4.7058553907577076,-74.0507298673419,0,,0
Z_56608_STOP,189A01,AC 127 - KR 20,4.7061655004525642,-74.050558362208662,0,,0
Z_55835_STOP,145A02,AC 127 - KR 46,4.7068309375118345,-74.056122754008044,0,,0
Z_55776_STOP,092A02,AC 127 - KR 46,4.7073066762722222,-74.056017535056085,0,,0
Z_55828_STOP,138A02,AC 127 - KR 54,4.7082582654292651,-74.063261852742087,0,,0
Z_55839_STOP,149A02,AC 127 - KR 57,4.71059111550302,-74.068035483446479,0,,0
Z_55838_STOP,148A02,AC 127 - KR 57,4.7110407574522082,-74.069535598746583,0,,0
Z_54665_STOP,183A03,AC 127 - KR 60,4.7109000111243811,-74.073487297875189,0,,0
Z_54666_STOP,184A03,AC 127 - KR 60,4.71063809203183,-74.073286415435859,0,,0
Z_54667_STOP,185A03,AC 127 - KR 71,4.7104496829551543,-74.076486010391221,0,,0
Z_56595_STOP,176A01,AC 127 - KR 7B,4.7028685141272968,-74.0306734235329,0,,0
Z_56596_STOP,177A01,AC 127 - KR 7B,4.7024047831220894,-74.030527276536787,0,,0
Z_54339_STOP,029B03,AC 132 - KR 96,4.7339699752793774,-74.092899810866371,0,,0
Z_54337_STOP,028B03,AC 132 - KR 97,4.7338999752825153,-74.09359981130234,0,,0
Z_56269_STOP,037A01,AC 134 - AK 15,4.71626511571677,-74.042653874492217,0,,0
Z_56272_STOP,040A01,AC 134 - AK 19,4.7177222343984155,-74.047806821175826,0,,0
Z_56270_STOP,038A01,AC 134 - KR 17,4.7160332384759309,-74.042742648154459,0,,0
Z_56509_STOP,154A01,AC 134 - KR 17,4.7172389790208955,-74.046516919932586,0,,0
Z_56271_STOP,039A01,AC 134 - KR 17,4.7176765139757517,-74.046547489570287,0,,0
Z_56298_STOP,041A01,AC 134 - KR 20,4.7187862344459131,-74.049882822473847,0,,0
Z_56299_STOP,042A01,AC 134 - KR 21,4.7182837189245648,-74.0494182334206,0,,0
Z_55803_STOP,115A02,AC 134 - KR 57,4.7234245262076717,-74.0646960396536,0,,0
Z_55804_STOP,116A02,AC 134 - KR 57,4.723646592112817,-74.064748594665843,0,,0
Z_55887_STOP,171A02,AC 134 - KR 59,4.7253421873065538,-74.0696069321242,0,,0
Z_56450_STOP,121A01,AC 134 - KR 9A,4.7131942968499185,-74.033591275368764,0,,0
Z_56793_STOP,260A01,AC 134 - KR 9B,4.7129851970112853,-74.03428257063095,0,,0
Z_55819_STOP,131A02,AC 138 - 73-52,4.7309166113872445,-74.0719568013377,0,,0
Z_55808_STOP,120A02,AC 138 - KR 49,4.7245266787212721,-74.054428954413936,0,,0
Z_55810_STOP,122A02,AC 138 - KR 54,4.7258425988217923,-74.058144911954955,0,,0
Z_55811_STOP,123A02,AC 138 - KR 54,4.725644959630233,-74.058066021872847,0,,0
Z_55813_STOP,125A02,AC 138 - KR 55,4.72644119758963,-74.0603253449198,0,,0
Z_55812_STOP,124A02,AC 138 - KR 56,4.7268780907567454,-74.06102702085056,0,,0
Z_55814_STOP,126A02,AC 138 - KR 57,4.7279174402985058,-74.063724086939942,0,,0
Z_55818_STOP,130A02,AC 138 - Kr72A,4.7302309586339319,-74.0699890577833,0,,0
Z_56701_STOP,218A01,AC 147 - AK 15,4.72954977203134,-74.04253364333772,0,,0
Z_56390_STOP,082A01,AC 147 - AK 19,4.7295704716883646,-74.045740228216644,0,,0
Z_56391_STOP,083A01,AC 147 - AK 19,4.7297285144198105,-74.044742309095355,0,,0
Z_56659_STOP,214A01,AC 147 - KR 12,4.7269400785391866,-74.035979269142814,0,,0
Z_56658_STOP,213A01,AC 147 - KR 12,4.726450495002176,-74.034374504169108,0,,0
Z_56700_STOP,217A01,AC 147 - KR 14,4.7284767784039081,-74.039433749305346,0,,0
Z_56699_STOP,216A01,AC 147 - KR 14,4.7289585032365977,-74.040011578132919,0,,0
Z_56702_STOP,219A01,AC 147 - KR 17,4.7294673822402986,-74.044208414042373,0,,0
Z_56656_STOP,211A01,AC 147 - KR 7F,4.7245110359166,-74.030512081898721,0,,0
Z_56657_STOP,212A01,AC 147 - KR 7F,4.724676404365999,-74.030386971232232,0,,0
Z_56135_STOP,343A02,AC 152 - KR 55,4.7359706140723548,-74.058458849747026,0,,0
Z_56916_STOP,317A01,AC 153 - AK 19,4.7366514235787811,-74.045030353120723,0,,0
Z_58725_STOP,710A01,AC 153 - KR 16,4.7350429750903462,-74.04034777604538,0,,0
Z_58724_STOP,709A01,AC 153 - KR 17,4.7358749750900841,-74.042002777200537,0,,0
Z_56364_STOP,059A01,AC 153 - KR 20,4.7371551948084338,-74.045644668218159,0,,0
Z_55572_STOP,008A02,AC 153 - KR 45,4.7380603365000438,-74.051169654079558,0,,0
Z_55573_STOP,009A02,AC 153 - KR 50,4.7386086955336655,-74.053606641351308,0,,0
Z_56133_STOP,341A02,AC 153 - KR 54,4.7393903783083493,-74.056457255226718,0,,0
Z_54502_STOP,107A03,AC 153 - KR 96,4.7509562034330344,-74.08506389599745,0,,0
Z_56211_STOP,002A01,AC 153 - kr 7B,4.7286047513591258,-74.026450647775775,0,,0
Z_56389_STOP,081A01,AC 161 - AK 7B,4.736350798994013,-74.025237416962469,0,,0
Z_56382_STOP,072A01,AC 161 - KR 22,4.7417822340895874,-74.047083820067868,0,,0
Z_56381_STOP,071A01,AC 161 - KR 8C,4.7376470853910826,-74.030200341184354,0,,0
Z_53350_STOP,263A06,AC 17 - KR 65B,4.6387846508201784,-74.114499773974785,0,,0
Z_53358_STOP,281A06,AC 17 - KR 65B,4.6389329914547437,-74.114892428374475,0,,0
Z_56258_STOP,025A01,AC 170 - KR 12,4.7484307087767617,-74.032389055939447,0,,0
Z_56259_STOP,026A01,AC 170 - KR 14,4.7484913435725931,-74.034827283695847,0,,0
T_11985_STOP,646A01,AC 170 - KR 14,4.7492125807553718,-74.037101487105275,0,,0
Z_57369_STOP,646A01,AC 170 - KR 15,4.7491414915260366,-74.036550224620186,0,,0
Z_55876_STOP,163A02,AC 170 - KR 56,4.7534252342598666,-74.056454825725709,0,,0
Z_55877_STOP,163B02,AC 170 - KR 56,4.7534832318380822,-74.056942539132464,0,,0
Z_55617_STOP,029A02,AC 170 - KR 58,4.7548565873281214,-74.058339914390828,0,,0
Z_55577_STOP,013A02,AC 170 - KR 65,4.7573032343692212,-74.061287828651672,0,,0
Z_55578_STOP,014A02,AC 170 - KR 65,4.7571293212630392,-74.061761320897162,0,,0
Z_55580_STOP,016A02,AC 170 - KR 78,4.76284581826207,-74.069291748338557,0,,0
Z_55581_STOP,017A02,AC 170 - KR 78,4.7618218782334267,-74.067989640529447,0,,0
Z_57593_STOP,226A01,AC 170 - KR 8A,4.7477299016646466,-74.027941064152714,0,,0
Z_56918_STOP,319A01,AC 170 - KR 8G,4.7477103586453939,-74.029961823582667,0,,0
Z_56917_STOP,318A01,AC 170 - KR 8H,4.7481582334867687,-74.030519809052663,0,,0
Z_56140_STOP,350A02,AC 170 - KR 90,4.7595979027074931,-74.073283413374966,0,,0
Z_56977_STOP,329A01,AC 183 - KR 11,4.7603412334580364,-74.033839810938048,0,,0
T_11975_STOP,329A01,AC 183 - KR 11,4.7603725909670587,-74.0339402662873,0,,0
Z_56974_STOP,323A01,AC 183 - KR 11,4.76008423345911,-74.03391281099249,0,,0
Z_56502_STOP,148A01,AC 183 - KR 16,4.7603162335854723,-74.038046813707552,0,,0
Z_57238_STOP,574A01,AC 183 - KR 16,4.7600722335873948,-74.037980813669975,0,,0
Z_57195_STOP,519A01,AC 183 - KR 19,4.7603212336639826,-74.0403818152369,0,,0
Z_55786_STOP,100A02,AC 183 - KR 51,4.7620769079939587,-74.048383667440888,0,,0
Z_56462_STOP,132A01,AC 183 - KR 7A,4.7604492332487931,-74.027593806763008,0,,0
Z_56463_STOP,133A01,AC 183 - KR 7A,4.7602362332592394,-74.027602806780223,0,,0
Z_56976_STOP,327A01,AC 183 - KR 8A,4.7599912333235874,-74.029577808103767,0,,0
Z_56975_STOP,326A01,AC 183 - KR 8D,4.7602642333519078,-74.030560808758707,0,,0
Z_56460_STOP,130A01,AC 183 - KR 9A,4.760320233396091,-74.032040809742753,0,,0
Z_56461_STOP,131A01,AC 183 - KR 9A,4.7600932333986306,-74.031977809707328,0,,0
Z_57425_STOP,251A00,AC 19 - KR 16A,4.6100489543771248,-74.078004677329346,0,,0
Z_57718_STOP,891A00,AC 19 - KR 18A,4.6122362366460621,-74.080922844464041,0,,0
Z_57717_STOP,890A00,AC 19 - KR 18A,4.6119752366479378,-74.081032844536352,0,,0
Z_57438_STOP,258B00,AC 19 - KR 28A,4.6168350467620387,-74.086933144414729,0,,0
Z_57437_STOP,258A00,AC 19 - KR 28A,4.6167399673464011,-74.086811318838386,0,,0
Z_53031_STOP,090A06,AC 22 - KR 105,4.6800347210057156,-74.144415372767028,0,,0
Z_53025_STOP,082A06,AC 22 - KR 108,4.681894776590263,-74.14618686141992,0,,0
Z_56835_STOP,009A00,AC 22 - KR 29A,4.6196156515305313,-74.08598045087318,0,,0
Z_53211_STOP,182A06,AC 22 - KR 87C,4.6676765735281984,-74.131920067613578,0,,0
Z_53210_STOP,181A06,AC 22 - KR 88A,4.6671177829930333,-74.1320302264962,0,,0
Z_57953_STOP,077A06,AC 22 - KR 96A,4.6718710282920206,-74.136066170977571,0,,0
Z_53548_STOP,426A06,AC 22 - KR 96F,4.6737952377237839,-74.137966874638863,0,,0
Z_57954_STOP,078A06,AC 22 - KR 97B,4.6757585070149474,-74.140362544597,0,,0
Z_53023_STOP,080A06,AC 22 - KR 98A,4.6757182377611537,-74.139883875575421,0,,0
Z_56032_STOP,267A02,AC 222 - KR 52,4.799298781764703,-74.043894953752286,0,,0
Z_56031_STOP,266A02,AC 222 - KR 52,4.7989933770530095,-74.043520270100231,0,,0
Z_56035_STOP,270A02,AC 222 - KR 54,4.8000419747752945,-74.0479917814436,0,,0
Z_52978_STOP,055A06,AC 24 - KR 122,4.6941451304451993,-74.1505399662762,0,,0
Z_53021_STOP,075A06,AC 26 - AK 103,4.6897298184409548,-74.131937083659864,0,,0
T_109_STOP,194A05,AC 26 - KR 103,4.6903611176123254,-74.131447502280082,0,,0
Z_52733_STOP,194A05,AC 26 - KR 103,4.6903337273634529,-74.131390811011187,0,,0
Z_53469_STOP,383A06,AC 26 - KR 103,4.690308683904111,-74.132818116836376,0,,0
T_141_STOP,383A06,AC 26 - KR 103,4.6903377842837406,-74.132762003026826,0,,0
Z_53037_STOP,383A05,AC 26 - KR 106,4.6941439806269019,-74.13599524365732,0,,0
Z_53036_STOP,380A05,AC 26 - KR 106,4.692156293273,-74.1338341037436,0,,0
Z_53468_STOP,382A06,AC 26 - KR 106,4.6927121676362562,-74.1359966272604,0,,0
Z_57824_STOP,792A00,AC 26 - KR 19B,4.6198706237925178,-74.076195589299147,0,,0
Z_53186_STOP,459A05,AC 26 - KR 31A,4.628458899104456,-74.081803721138542,0,,0
Z_53542_STOP,420A06,AC 26 - KR 32A,4.6294065374194284,-74.082832031739756,0,,0
Z_53189_STOP,462A05,AC 26 - KR 44A,4.6366032193748179,-74.092038127989767,0,,0
Z_53467_STOP,379A06,AC 26 - KR 68B,4.660002011182681,-74.108044777258115,0,,0
Z_53477_STOP,394A06,AC 26 - KR 85D,4.67763386044762,-74.119307389173969,0,,0
Z_53055_STOP,403A05,AC 26 - KR 85D,4.6783234287622806,-74.118781239252343,0,,0
Z_53553_STOP,431A06,AC 26 - KR 96A,4.685777779680846,-74.126800030227074,0,,0
Z_53227_STOP,484A05,AC 26 - KR 96J,4.687208835358577,-74.1272643069989,0,,0
Z_53682_STOP,042A08,AC 3 - TV  53A,4.616356935692953,-74.116245160222235,0,,0
Z_57040_STOP,140B00,AC 32 - KR 13A,4.61860023620721,-74.069062837122644,0,,0
Z_56957_STOP,089A00,AC 34 - KR 28A,4.624297297807991,-74.077594994006461,0,,0
Z_57468_STOP,276A00,AC 45 - KR 15A,4.6329152144508079,-74.069509591616409,0,,0
Z_56945_STOP,076A00,AC 45 - KR 15A,4.6327333713643251,-74.069558003319131,0,,0
Z_57467_STOP,275A00,AC 45 - KR 25A,4.6338553963295057,-74.076461874065629,0,,0
Z_57466_STOP,274A00,AC 45 - KR 25A,4.63424811921241,-74.076760487877124,0,,0
Z_56948_STOP,079A00,AC 45 - KR 27A,4.6343075313024187,-74.077805238384457,0,,0
Z_57465_STOP,273A00,AC 45 - KR 27A,4.634154832554862,-74.07808220874395,0,,0
Z_56884_STOP,038A00,AC 53 - KR 27A,4.6421409899930648,-74.076727251425638,0,,0
Z_52567_STOP,136A05,AC 53 - KR 37A,4.6443558893482013,-74.082922876046041,0,,0
Z_53223_STOP,479A05,AC 53 - KR 66A,4.6549409338501313,-74.097196837711621,0,,0
Z_52633_STOP,163A05,AC 53 - KR 67B,4.656908167516792,-74.099960225050935,0,,0
Z_52434_STOP,099A05,AC 53 - KR 70D,4.6696396917304055,-74.105040126578331,0,,0
Z_52435_STOP,100A05,AC 53 - KR 71A,4.669955352278806,-74.105614237070085,0,,0
Z_52433_STOP,098A05,AC 53 - KR 71C,4.6709135086970823,-74.106319781695191,0,,0
Z_52432_STOP,097A05,AC 53 - KR 72A,4.671971191341254,-74.107537856407461,0,,0
Z_52425_STOP,087A05,AC 53 - KR 73A,4.6744541759341462,-74.108916023323573,0,,0
Z_53150_STOP,439A05,AC 53 - KR 74A,4.6751279349580921,-74.109068575902867,0,,0
Z_52428_STOP,090A05,AC 53 - KR 77A,4.6768866802783879,-74.110083639777955,0,,0
Z_52427_STOP,089A05,AC 53 - KR 77C,4.677016236828341,-74.110364859710842,0,,0
Z_52429_STOP,091A05,AC 53 - KR 78A,4.6787589035506487,-74.112215877218432,0,,0
Z_53084_STOP,411A05,AC 63 - KR 104,4.6954214027353354,-74.125509847732985,0,,0
Z_52763_STOP,203A05,AC 63 - KR 105,4.6968688011696518,-74.127033577381638,0,,0
Z_52771_STOP,208A05,AC 63 - KR 112,4.7037443201644713,-74.136468753164877,0,,0
Z_58154_STOP,506A05,AC 63 - KR 112,4.7036829755629261,-74.136088836588087,0,,0
Z_58155_STOP,506B05,AC 63 - KR 112,4.7040721766602793,-74.136619590673817,0,,0
Z_52772_STOP,208B05,AC 63 - KR 112,4.70387675996322,-74.136650215207979,0,,0
Z_52627_STOP,157A05,AC 63 - KR 36A,4.6523802160184733,-74.080951170915867,0,,0
Z_52272_STOP,015A05,AC 63 - KR 69C,4.6693452411693563,-74.098529694768544,0,,0
Z_52573_STOP,143A05,AC 63 - KR 69F,4.66916047359091,-74.098584136299053,0,,0
Z_52271_STOP,014A05,AC 63 - KR 69L,4.6702922256390318,-74.100156638928567,0,,0
Z_52572_STOP,142A05,AC 63 - KR 69L,4.6700631057622841,-74.100130050380088,0,,0
Z_53013_STOP,375A05,AC 63 - KR 73A,4.6770387067118282,-74.106786976018483,0,,0
Z_53094_STOP,425A05,AC 63 - KR 74A,4.6774516355811,-74.106904957091132,0,,0
Z_52416_STOP,077A05,AC 63 - KR 77A,4.6794309266264866,-74.109547069272068,0,,0
Z_52440_STOP,105A05,AC 63 - KR 77A,4.6795202909263676,-74.1092750564276,0,,0
Z_52762_STOP,202A05,AC 63 - KR 97C,4.6937416506384579,-74.123265804569371,0,,0
Z_52622_STOP,152A05,AC 63 - TV 59A,4.6563293179299086,-74.086354399962943,0,,0
Z_52624_STOP,154A05,AC 63 - TV 59A,4.6542410441280921,-74.085058204677225,0,,0
Z_57553_STOP,326A00,AC 68 - KR 14A,4.655413915706351,-74.0640421563282,0,,0
Z_57568_STOP,329B00,AC 68 - KR 27B,4.6609335708270745,-74.072207231990845,0,,0
Z_57570_STOP,330B00,AC 68 - KR 27C,4.66224221257529,-74.074020999584562,0,,0
Z_57567_STOP,329A00,AC 68 - KR 27C,4.6611903449655134,-74.07257438479661,0,,0
Z_57569_STOP,330A00,AC 68 - KR 28B,4.6625453139976649,-74.0744280295048,0,,0
Z_51098_STOP,013B04,AC 68 - KR 56B,4.66825190219238,-74.079496014041482,0,,0
Z_52720_STOP,184B05,AC 68 - KR 65A,4.6749805142697118,-74.084301343051166,0,,0
Z_51397_STOP,128A04,AC 68 - KR 65B,4.6759210505428088,-74.084693658781092,0,,0
Z_51398_STOP,128B04,AC 68 - KR 65B,4.6756240520504821,-74.084487427841609,0,,0
Z_51392_STOP,125A04,AC 72 - AK 104,4.7056955763935395,-74.118591740530377,0,,0
Z_51752_STOP,441B04,AC 72 - KR 100,4.7038188165941479,-74.11634864482663,0,,0
Z_53222_STOP,478B05,AC 72 - KR 100,4.7035292907335382,-74.116321554668431,0,,0
Z_51393_STOP,125B04,AC 72 - KR 103,4.70557089527169,-74.118437264351286,0,,0
Z_52653_STOP,175A05,AC 72 - KR 105,4.7101647607465278,-74.124616107471226,0,,0
Z_51180_STOP,063A04,AC 72 - KR 109,4.7102095871656022,-74.12431813672552,0,,0
Z_56924_STOP,051A00,AC 72 - KR 27A,4.664191955036773,-74.068545352454223,0,,0
Z_51399_STOP,129A04,AC 72 - KR 57A,4.671443129641224,-74.078374929995007,0,,0
Z_51214_STOP,073A04,AC 72 - KR 57B,4.6718082912320424,-74.078543218674227,0,,0
Z_51359_STOP,118C04,AC 72 - KR 68C,4.6797678673858121,-74.087608048228262,0,,0
Z_51357_STOP,118A04,AC 72 - KR 68G,4.6803162610104252,-74.088085030873543,0,,0
Z_51358_STOP,118B04,AC 72 - KR 68G,4.6801536932652485,-74.087958383111854,0,,0
Z_52716_STOP,183A05,AC 72 - KR 68G,4.6798648549475654,-74.0879468798051,0,,0
Z_52695_STOP,182C05,AC 72 - KR 69C,4.68186828761905,-74.089706193690148,0,,0
Z_51465_STOP,157B04,AC 72 - KR 69K,4.6834057753249319,-74.090908372585645,0,,0
Z_52691_STOP,181B05,AC 72 - KR 69K,4.6829538756410125,-74.090741001185492,0,,0
Z_52690_STOP,181A05,AC 72 - KR 69K,4.6825516319507976,-74.090446537773886,0,,0
Z_51466_STOP,157C04,AC 72 - KR 69K,4.6831807201687914,-74.0907039751599,0,,0
Z_52692_STOP,181C05,AC 72 - KR 69M,4.6832518685440236,-74.09105042589276,0,,0
Z_51464_STOP,157A04,AC 72 - KR 69P,4.683737513713619,-74.09122312050043,0,,0
Z_51396_STOP,127A04,AC 72 - KR 70C,4.6738449768690957,-74.081482543461718,0,,0
Z_51353_STOP,116C04,AC 72 - KR 70D,4.6852277826239295,-74.092738525717635,0,,0
Z_51351_STOP,116A04,AC 72 - KR 70F,4.6858313354337229,-74.0933463635125,0,,0
Z_51352_STOP,116B04,AC 72 - KR 70F,4.6857277746995072,-74.0932559003852,0,,0
Z_52684_STOP,179A05,AC 72 - KR 73A,4.688706586687494,-74.097053685816419,0,,0
Z_52682_STOP,178B05,AC 72 - KR 77A,4.6913995776599293,-74.100494130645117,0,,0
Z_52681_STOP,178A05,AC 72 - KR 77A,4.6912584641154789,-74.100323812093592,0,,0
Z_51345_STOP,114A04,AC 72 - KR 77A,4.6915606979766844,-74.100370624413642,0,,0
Z_52683_STOP,178C05,AC 72 - KR 77A,4.6916094268337254,-74.10071367783496,0,,0
Z_51346_STOP,114B04,AC 72 - KR 77A,4.6913793960310342,-74.10013972524915,0,,0
Z_52644_STOP,171A05,AC 72 - KR 91A,4.6997417697711272,-74.111595644526432,0,,0
Z_51391_STOP,124B04,AC 72 - KR 96A,4.7020749995802911,-74.114386406019676,0,,0
Z_52647_STOP,172A05,AC 72 - KR 96A,4.7018024122566056,-74.114330056014509,0,,0
Z_52648_STOP,172B05,AC 72 - KR 96A,4.7019758442987269,-74.114553547607059,0,,0
Z_51394_STOP,126A04,AC 72 - TV 106,4.7079451084126269,-74.121299351132464,0,,0
Z_51205_STOP,064A04,AC 80 - AK 114,4.7224968148219153,-74.122133698509742,0,,0
Z_51640_STOP,320A04,AC 80 - AK 114,4.7231295151841568,-74.122119256826139,0,,0
Z_51105_STOP,018A04,AC 80 - AK 114,4.7235225603265523,-74.122999004023981,0,,0
Z_51439_STOP,151A04,AC 80 - KR 101,4.7093528427811648,-74.1119776562963,0,,0
Z_51747_STOP,435A04,AC 80 - KR 102,4.7123004313382459,-74.114197864819516,0,,0
Z_51701_STOP,342A04,AC 80 - KR 102,4.7113000649973982,-74.1139048575383,0,,0
T_12816_STOP,146A04,AC 80 - KR 107,4.7153109470980672,-74.116472816270019,0,,0
Z_51265_STOP,085A04,AC 80 - KR 107,4.7152048268707327,-74.116275430480968,0,,0
Z_51224_STOP,084A04,AC 80 - KR 110,4.7170892917111278,-74.118165643295768,0,,0
T_12818_STOP,137A04,AC 80 - KR 114,4.7230057457933095,-74.122129708115324,0,,0
Z_55011_STOP,561A03,AC 80 - KR 69T,4.6927249199838821,-74.085822471238345,0,,0
Z_51219_STOP,078A04,AC 80 - KR 73B,4.69657514284625,-74.09189279719277,0,,0
Z_51218_STOP,077A04,AC 80 - KR 73B,4.6968371281576191,-74.091487429641347,0,,0
Z_51712_STOP,413A04,AC 80 - KR 80A,4.6996088312419406,-74.097084638927114,0,,0
Z_51741_STOP,426A04,AC 80 - KR 89A,4.7044937043884785,-74.103765202314463,0,,0
T_11895_STOP,145A04,AC 80 - TV 106,4.7150588983559194,-74.116582284365435,0,,0
Z_51740_STOP,425A04,AC 80 - TV 80A,4.699967259290907,-74.096857656063051,0,,0
Z_51743_STOP,428A04,AC 80 - TV 94L,4.7079475436751785,-74.109876379076127,0,,0
Z_56950_STOP,082A00,AC 85 - KR 16A,4.6708492352178244,-74.056703828068763,0,,0
Z_51278_STOP,101A04,AC 90 - KR 76B,4.7082560409273784,-74.092466319734172,0,,0
Z_51131_STOP,028A04,AC 90 - KR 84B,4.7095516597207,-74.093884626734564,0,,0
Z_51268_STOP,088A04,AC 90 - KR 87B,4.7115931385667418,-74.096123321083113,0,,0
Z_51110_STOP,022A04,AC 90 - KR 94L,4.71499993924883,-74.099641527858253,0,,0
T_12811_STOP,021B04,AC 90 - TV 94L,4.7150980406466214,-74.099990403893344,0,,0
Z_51108_STOP,021A04,AC 90 - TV 94L,4.7146587330281351,-74.09955805778479,0,,0
Z_51109_STOP,021B04,AC 90 - TV 94L,4.7151022499886519,-74.100107550026209,0,,0
T_12366_STOP,149A04,AK 104 - CL 82,4.7178745870649248,-74.112450279263356,0,,0
Z_57408_STOP,662A01,AK 11 - CL 102,4.6855088756650254,-74.041784368487257,0,,0
Z_57409_STOP,664A01,AK 11 - CL 102,4.6847497151946955,-74.042426974386245,0,,0
Z_57358_STOP,624A01,AK 11 - CL 109,4.6907820257093622,-74.039394434801721,0,,0
Z_57411_STOP,666A01,AK 11 - CL 112,4.6923809866217532,-74.038500246031646,0,,0
Z_57348_STOP,613A01,AK 11 - CL 113,4.6924550245544294,-74.038197310542586,0,,0
Z_57357_STOP,623A01,AK 11 - CL 115,4.6942976554479356,-74.037480345654771,0,,0
Z_57356_STOP,622A01,AK 11 - CL 119,4.6981346181270842,-74.035622025017062,0,,0
Z_57360_STOP,626A01,AK 11 - CL 123,4.7007963032103213,-74.034078222425038,0,,0
Z_57355_STOP,621A01,AK 11 - CL 123,4.700630676182084,-74.03439864447428,0,,0
Z_57327_STOP,227A00,AK 11 - CL 70A,4.65597259505904,-74.059633747182374,0,,0
Z_57313_STOP,220A00,AK 11 - CL 93A,4.6762717101835065,-74.046720754311551,0,,0
Z_57314_STOP,220B00,AK 11 - CL 93A,4.6765694473689825,-74.046564925592278,0,,0
Z_57311_STOP,219A00,AK 11 - CL 94A,4.6782362236556976,-74.045710790062728,0,,0
Z_57310_STOP,218A00,AK 11 - CL 97A,4.6808340322492565,-74.044358764211211,0,,0
Z_51161_STOP,038A04,AK 114 - AC 80,4.7224224382309421,-74.120257990244937,0,,0
Z_51162_STOP,039A04,AK 114 - CL 79,4.7209280306665793,-74.121566987393535,0,,0
Z_53293_STOP,229A06,AK 116 - CL 19,4.6854714338443308,-74.152158716158269,0,,0
Z_57371_STOP,235A00,AK 13 - CL 42A,4.6309908517394058,-74.066661598641488,0,,0
Z_57336_STOP,231B00,AK 13 - CL 63A,4.6502191478288566,-74.06345134577775,0,,0
Z_57335_STOP,231A00,AK 13 - CL 63A,4.6500210514038978,-74.063487441801271,0,,0
Z_56860_STOP,294B01,AK 15 - AC 100,4.6864767465444084,-74.0479268852309,0,,0
Z_56859_STOP,294A01,AK 15 - AC 100,4.6863559943121551,-74.047950802222829,0,,0
Z_56867_STOP,298A01,AK 15 - AC 116,4.6968945214066462,-74.043260802050114,0,,0
Z_56868_STOP,298B01,AK 15 - AC 116,4.6970647497270486,-74.043252501491224,0,,0
Z_57184_STOP,504A01,AK 15 - AC 127,4.7046877700327778,-74.042840964236831,0,,0
Z_56813_STOP,277B01,AK 15 - CL 101,4.6863245202553339,-74.047697999914661,0,,0
Z_56812_STOP,277A01,AK 15 - CL 101,4.6868347370903436,-74.047574542653479,0,,0
Z_56862_STOP,295B01,AK 15 - CL 105,4.6899948027807463,-74.046352770593174,0,,0
Z_56817_STOP,279B01,AK 15 - CL 106,4.6917548984801085,-74.045006261179083,0,,0
Z_56816_STOP,279A01,AK 15 - CL 106,4.6918519715304772,-74.044967127104783,0,,0
Z_56864_STOP,296B01,AK 15 - CL 109,4.6931291654514977,-74.044537799167713,0,,0
Z_56863_STOP,296A01,AK 15 - CL 110,4.6934243605646948,-74.044386361521347,0,,0
Z_56818_STOP,280A01,AK 15 - CL 112,4.6950327766521482,-74.043293635001746,0,,0
Z_56819_STOP,280B01,AK 15 - CL 112,4.6951412382834867,-74.043238015589552,0,,0
Z_56865_STOP,297A01,AK 15 - CL 112,4.6951152828058191,-74.043533103356083,0,,0
Z_56894_STOP,299A01,AK 15 - CL 119,4.6993493681643068,-74.043134784246377,0,,0
Z_56895_STOP,299B01,AK 15 - CL 119,4.6994393565903705,-74.043123499642221,0,,0
Z_56896_STOP,300A01,AK 15 - CL 122,4.7011453966630823,-74.04302847793349,0,,0
Z_56226_STOP,018B01,AK 15 - CL 122,4.7018145216861242,-74.04273325477709,0,,0
Z_56225_STOP,018A01,AK 15 - CL 122,4.7015710178925048,-74.042742101473522,0,,0
Z_56897_STOP,300B01,AK 15 - CL 122,4.7017029352736985,-74.0430082275863,0,,0
Z_56448_STOP,119B01,AK 15 - CL 124,4.7034140234965349,-74.042649943299878,0,,0
Z_56898_STOP,301A01,AK 15 - CL 124,4.7026325935576043,-74.042970696375,0,,0
Z_56899_STOP,301B01,AK 15 - CL 124,4.7030157086939175,-74.042941347841733,0,,0
Z_56447_STOP,119A01,AK 15 - CL 124,4.7031359915753592,-74.042666509738339,0,,0
Z_56412_STOP,111A01,AK 15 - CL 144,4.7266323625984974,-74.041457581204057,0,,0
Z_56510_STOP,156A01,AK 15 - CL 146,4.7288149038318936,-74.041351014774065,0,,0
Z_57531_STOP,373A01,AK 15 - CL 160,4.7389034940695209,-74.037829856236058,0,,0
